source_group,relative_path,filename,extension,size_bytes,sha256,archive_valid,archive_type,modid,mod_name,mod_version,mc_version,forge_dependency,main_class,coremod_status,coremod_class,access_transformer,class_count,primary_packages,asset_namespaces,nested_jars,origin,series_origin_status,audit_priority,notes
original_mods,original_mods/config/MobProperties/SpecialMobs/BlindingEnderman.json,BlindingEnderman.json,.json,94,85539ebf8cd5e4954743427ffc969c862b21731d3536cee5237215d9926b13ea,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/BlindingSilverfish.json,BlindingSilverfish.json,.json,96,94ef16f4c678777cc42cb78056597df9a457369f097087a126806887e8aa860b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/BlueberrySlime.json,BlueberrySlime.json,.json,92,1e8ced6c3e68d2e7f4f06669874b7edf5ac96d411dea82bb832f7c798372f713,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/BrutishPigZombie.json,BrutishPigZombie.json,.json,94,038aec897a0803844c6c806ac62597977de9c5f3e19057a40f512bd06b72b522,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/BrutishSkeleton.json,BrutishSkeleton.json,.json,93,d385986a5e062858beec92864201b9ac9ad8ed46fa5c444f92898e1725d23217,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/BrutishZombie.json,BrutishZombie.json,.json,91,13c52228016c3f5fa9e3908ea774234381d069bd09fcab0919c2f197f467f479,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/CaramelSlime.json,CaramelSlime.json,.json,90,b560bb5a2e164af4b5de0ba63900069ec2b9a8bf606679399a24b32e761ee631,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/CinderBlaze.json,CinderBlaze.json,.json,89,3c90df399195bf11fc0984b0e1f5fb7fb2b613b203a1d248ad18dcac56368436,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ConflagrationBlaze.json,ConflagrationBlaze.json,.json,96,1cc06f198fe3b29d8accabb9247ccf8702b8467fc2c2bd41ddf8808867529c25,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/CursedEnderman.json,CursedEnderman.json,.json,92,039e43a65319cc0e55dbdec4629fba21ffc32973cb2ca3a794f06e4782eef0ef,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DarkCreeper.json,DarkCreeper.json,.json,89,fcec7a2e8e587328a1b71827e4d1abcb14eaeb1f8e45da28b683d2868d5c5676,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DeathCreeper.json,DeathCreeper.json,.json,90,9253e1d3cf5af234ef8cd7fa02ab3074c34632ebb0ea53d272c33b964f2ed7e8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DesertSpider.json,DesertSpider.json,.json,90,6cf4144e2562a43e0f3030b06286f4cd6e23937935120248cc125ca72e2efdc7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DirtCreeper.json,DirtCreeper.json,.json,89,759f659e743f46688e0ef6444ca0acf97f54649b08da50972c1bec7e18bf7c2e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DominationWitch.json,DominationWitch.json,.json,93,da0898e14811f85fca693568204a8892c0891ebf69211021edda56abbeb5aa55,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DoomCreeper.json,DoomCreeper.json,.json,89,1e147401691cf3bc7daa125b3e41a89772b06b1e3eb95d5b74bf72f3e864c85e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/DrowningCreeper.json,DrowningCreeper.json,.json,93,95002e636df85769992de7ca9c9612cc6aa17b8db770def3eba61d0a51e9c1de,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/EmberBlaze.json,EmberBlaze.json,.json,88,7f119789802096fc9b66d6f030bb4a78ad34fa35837323db3ae3e059317eb369,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/EnderCreeper.json,EnderCreeper.json,.json,90,02ae583c0bd4b359e7904753e718a29551ad5baa9200b258da73d5c0c100b33f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FaintGhast.json,FaintGhast.json,.json,88,76492427f4715db168bc1174ec53d8e9b39aeeaf9ef37bb2e13fecedae391c68,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FighterGhast.json,FighterGhast.json,.json,90,438749d0eff110e5332cdbe2ee881a03ca17a90db9acaccef9896c2886f13d6d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FireCreeper.json,FireCreeper.json,.json,89,08115c9b19220a1e8b4975b2a3d8d137ab2a5330c15aea0a2eb2076b3ac0a3c9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FireSkeleton.json,FireSkeleton.json,.json,90,0c4185c73a9d5454fa5f04c09dc5d271b485ab4e0dfe3281e2076245d98b670e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FireZombie.json,FireZombie.json,.json,88,9aa95e38f2f673a6cc3e932c6ea404ecadb2894348a8868ccc8ed33172e7b4cc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FishingPigZombie.json,FishingPigZombie.json,.json,94,461d9fd2522f2458ade9f0604b1217de5796590981b2e8b0d46bf3d0f9653a99,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FishingSilverfish.json,FishingSilverfish.json,.json,95,6d3d42dc01334417ebe5ed5e9f570c17f4e27175ac81e5e1b6d68d9ca679dde6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FishingZombie.json,FishingZombie.json,.json,91,19fcbdcb848b168c1738e2e4ac01859d99ddd30ea234a43e5afaac42a43bfb92,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FlyingCaveSpider.json,FlyingCaveSpider.json,.json,94,39a4f441c6370fff3015779cf4df231909e49fa154b3c8afde54ed170409cdba,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FlyingSilverfish.json,FlyingSilverfish.json,.json,94,d902b7b4cbbdcfe892b36ca80c1dc863795695727fd54a931095a4d7f1cacc5d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/FlyingSpider.json,FlyingSpider.json,.json,90,272f2ab72f35179d758a404ccef576fef8869271b78d549e50ef2f17c29188cf,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GatlingSkeleton.json,GatlingSkeleton.json,.json,93,8e25a3a9759f54cb47011e6cc5eca73c797d87f4aba8830ea5cd8d533c7b72a4,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GhostSpider.json,GhostSpider.json,.json,89,40db6eea85ff50eb1e9afb3e932ef2a2019849e2c05be49e01e387b5d80e321f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GiantPigZombie.json,GiantPigZombie.json,.json,92,c5c367f68193000466122559f23ac7ea93738b9b2b81f584771a037651721408,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GiantSkeleton.json,GiantSkeleton.json,.json,91,00336d8fd4c3bcc65b175a646316d126bdb971757e5fd94618190f1be465ccbd,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GiantSpider.json,GiantSpider.json,.json,89,62a1ead00ba37624b6fda4c0fbeebef7970ba5aa72d1a617878b851b7bf33bb1,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GiantZombie.json,GiantZombie.json,.json,89,b961e7a7d2bfd4392db8e12f687eb8f3d8dd91afcac768a1a34ad7616bb70cb0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GrapeSlime.json,GrapeSlime.json,.json,88,f56b121aed79fd022a42f37ca716b4fe52fb12ee285706a66979c84a6c759d62,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GravelCreeper.json,GravelCreeper.json,.json,91,caa78678898a2dea878f899e513fe851d62378d5fde5f8024237c7d007c8b4a6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/GravityCreeper.json,GravityCreeper.json,.json,92,d0f78e6443547c7f13ac53de58e2a924bd36350b3935606fb01a68832c4e0cd0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/HellfireBlaze.json,HellfireBlaze.json,.json,91,5189be1b5702379a1c3b1a2ab3d5ed9c145953e0215506a5e6ca6b7c2b11e385,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/HungryPigZombie.json,HungryPigZombie.json,.json,93,39fc7905eabd6ddda2e4c37add9a55c3b66ad292e92a4d09923d563f14595951,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/HungrySpider.json,HungrySpider.json,.json,90,9489f2cce090f828a669b8b2e561fb59a258264c8c24b92c5b620e6d32628ff5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/HungryZombie.json,HungryZombie.json,.json,90,35ea7a514947eb5d03767bc32fd43e493ecef08486e322cacbf0dc5f815ebb5e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/IcyEnderman.json,IcyEnderman.json,.json,89,4d1b419bd932cff818008d68f2358d80c012023b4cf5108a3a411021cca6fdcd,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/InfernoBlaze.json,InfernoBlaze.json,.json,90,054378374831691600b69a39429a9e0ec87b8612f1a6a63e3cd67ff2e3639730,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/JoltBlaze.json,JoltBlaze.json,.json,87,4283d5f19563779c91acbce37e6a184f58a197354b876bd0801ef56615a53455,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/JumpingCreeper.json,JumpingCreeper.json,.json,92,ef74ee83c7f0ac39c8cbc628f8446f39ec7f3ed081bc0c154aedf99a83ec2bd1,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/KingGhast.json,KingGhast.json,.json,87,48490dc9d33df8e0048f6af3ba301e456342f12f9015070df3a5eed29be39299,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/LemonSlime.json,LemonSlime.json,.json,88,b419afeb07ce983fc2c9237fcbbbf4aa1e73575c005a7ab29639f294630f5884,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/LightningCreeper.json,LightningCreeper.json,.json,94,9e97ada31d3790e2f357d41596f5c4c1cbe41a0f3ed6c505e91731d5ed61c692,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/LightningEnderman.json,LightningEnderman.json,.json,95,8b73df5b10bf8457fd8332ba31dd06cb8e1ebe610de3483afeb2f093170fa529,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/MiniCreeper.json,MiniCreeper.json,.json,89,fca84dc852c359c6626e54a5c2e9665652547dfb201cc5d59688fc478176c168,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/MiniEnderman.json,MiniEnderman.json,.json,90,e1efb95cf659b4de86b09c7941b2724b45d0a184ee738276eb260a7642173292,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/MiniGhast.json,MiniGhast.json,.json,87,b7ff9fe8801daa58c6efc204ddc4d172e24c0712d6b326c044e111119df98cff,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/MirageEnderman.json,MirageEnderman.json,.json,92,5041f7412c13552281fd11cab51e945c6240508b143ad819fe9ff8f6f876d1fc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/MotherCaveSpider.json,MotherCaveSpider.json,.json,94,88944fade2ff8e1d609ee833f1d2568bd540976f7274342a9be38c50b045f5ff,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/MotherSpider.json,MotherSpider.json,.json,90,eadfdda3a78af58b7154e1774dcb23861027215067bf91490f65c38ed4cf0def,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/NinjaSkeleton.json,NinjaSkeleton.json,.json,91,d0b1373cd521ee88d2259532389503fbaa95ade9cb67f27090d5d9b5d4e20747,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/PaleSpider.json,PaleSpider.json,.json,88,07746a62de0ff795c2c6630faacf9be53e6c09778fe1ba00cc598ceca541db13,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/PlaguePigZombie.json,PlaguePigZombie.json,.json,93,4db9feafdf0608111be440d3b02c57b80180a49dd0938dd9279e143ad3fe7e46,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/PlagueZombie.json,PlagueZombie.json,.json,90,51f6d1443cb45a85ca6459d92668c45600e3fef9ed516984236dbc5be8ea38b3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/PoisonSilverfish.json,PoisonSilverfish.json,.json,94,6b2abb3e694a44047187ed2316dc704492acaaad3164ae2b757ee3c803da9b98,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/PoisonSkeleton.json,PoisonSkeleton.json,.json,92,d5e8d5b6f9dedb3ae227f76b79f6fc9c871760738c25293c31b3a6ae7dac6e6d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/PoisonSpider.json,PoisonSpider.json,.json,90,d1a5ec35a95e9add93e7463956d7f60e56862e50ceba749d55c83e5088c0dbeb,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/QueenGhast.json,QueenGhast.json,.json,88,93ea19f8ed0a5430a6a441ff2dba0009ff8de3c6b7e746a5cb365da6fd5431af,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/RageWitch.json,RageWitch.json,.json,87,4a1416551dd9a733ab2918e49288eba88d5ef1e0ed72cca370644fac4a58a4e6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ShadowsWitch.json,ShadowsWitch.json,.json,90,2b116fe1f471fa8a59843296b53fd50745ea96698fecce1d6495a5dbca6e9c5b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SmallSpider.json,SmallSpider.json,.json,89,4d59a449b3b7b4ce9a7ca658b7df9a886cd6bdbe5e6f398f4983c3c08f474368,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SmolderBlaze.json,SmolderBlaze.json,.json,90,0f04d49d727a043bc7d916e5aa76937c38f49ee329b607e50ff08c4d86845353,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SniperSkeleton.json,SniperSkeleton.json,.json,92,9cd6259e6e10e0ded2fe8306d4ad3491ab2957752889aa065f593a685a3c826e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialBlaze.json,SpecialBlaze.json,.json,90,767f4cd5491126e8e07096cd8b060b33ec51d25f0a379189e8c9961975696114,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialCaveSpider.json,SpecialCaveSpider.json,.json,95,758cceeee678f05162516654e52a5df909c1710abf1333401be4b41cc3d9b9f6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialCreeper.json,SpecialCreeper.json,.json,92,98d90792bdc72b77042ce77187b43900cf2a3fcc01727ac1b1151ee953b402f3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialEnderman.json,SpecialEnderman.json,.json,93,a8ca8aad2e9d60923e97ff425814a719c22350d9cba25b04d67761df5ee0ff23,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialGhast.json,SpecialGhast.json,.json,90,526fa30f0fe62f2d70156ef9b7a0c17c0c68e4a9d621f289aa310379ce0c8d2f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialPigZombie.json,SpecialPigZombie.json,.json,94,eb2d8ef5ec3b94ef7f3003b5575c8c95f4a6b455ebcd3dd2df7c7321d4bd66b6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialSilverfish.json,SpecialSilverfish.json,.json,95,b78fb07f2c35c09588567daab0e37f11d465698dbc9d70a6af9ecf48f683b3f5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialSkeleton.json,SpecialSkeleton.json,.json,93,cdf45a286903f514a8fe871b68c1dde8c3308dfc739441531b0203abc399d013,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialSlime.json,SpecialSlime.json,.json,90,82724335e124ef640d6043434f25e3c309140f23c5f53b33ae799604140e5c96,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialSpider.json,SpecialSpider.json,.json,91,f4b80884f6eee0bc2a8918b1096944c413fb72bf6867437399aa77b796b2a8c0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialWitch.json,SpecialWitch.json,.json,90,39f437c29bdff13825d1447a840d440362d9699e585ff87dee446c7c12131a05,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpecialZombie.json,SpecialZombie.json,.json,91,643584392298f133c44598ae80554f0ca9def0f5afb34f16050a256b228da55a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SpitfireSkeleton.json,SpitfireSkeleton.json,.json,94,d5365836c3f63200b32a9794abcfe4e3b20b97b864a984348e2203e0ab88ebe8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/SplittingCreeper.json,SplittingCreeper.json,.json,94,7755a0b4c1aa061d1b62b98d12789744b3824eab5842debe498ab08366af4864,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/StrawberrySlime.json,StrawberrySlime.json,.json,93,95bb2ab47d2e1ce81432a979004184c6f5f95419a1b38d1f6f62947fd3ed92ba,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ThiefEnderman.json,ThiefEnderman.json,.json,91,b4c2abaebdbae9728b17154be95b798d7b9ef6c5b2b5a6ae84cd8ef964d53deb,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ThiefSkeleton.json,ThiefSkeleton.json,.json,91,2794209373cfd2dbe41ee5ff07be679b857b091bda3618ffdf09a99108d80588,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ToughCaveSpider.json,ToughCaveSpider.json,.json,93,f2fdc6cdab0c83f5c1a734ae3001541ac382dd974aef0efd885fe61cfa933b4e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ToughSilverfish.json,ToughSilverfish.json,.json,93,dba95caff2578698133bd6e48b843ba7d7dee315faf9b589e785d5ea2c1d7017,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/ToughSpider.json,ToughSpider.json,.json,89,3258e8c2f3e0f6295f48cdba27d0b183cdf762b813dc567f545c149945f149b8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/UndeadWitch.json,UndeadWitch.json,.json,89,30e0d68482f961d8ce765103453b5dbfbdfed4ca4db15eb01cc442e1cdb6a5e6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/SpecialMobs/UnholyGhast.json,UnholyGhast.json,.json,89,bc6f0cf4079ab7b1bf0274be8edfca68e2c2df6478ac27d4d55eadd957572026,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
